Label	Distance	Astro_m1	Astro_m2	Endo_m1	Endo_m2	Inter_m1	Inter_m2	Micro_m1	Micro_m2	Oligo_m1	Oligo_m2	CA1_m1	CA1_m2	SS_m1	SS_m2	All_m1	All_m2
Gsg1	6375	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Pbp2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000117045	6	5	0	11	0	18	0	23	0	103	0	18	1	13	0	191	1
Grin2b	1	15	8	14	12	244	111	4	2	114	45	2746	1432	648	285	3785	1895
Plbd1	289	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	1
Gucy2c	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wbp11	3	27	0	36	0	175	1	7	0	284	9	916	10	283	3	1728	23
LOC632209	1	1	0	0	0	3	7	0	0	405	320	13	12	17	9	439	348
Art4	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erp27	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1
Arhgdib	129	3	0	40	2	0	0	28	3	22	0	16	24	4	1	113	30
Rerg	39	0	0	1	0	13	8	0	0	0	0	41	19	0	0	55	27
Eps8	78447	2	0	0	0	1	1	0	0	1	1	1	0	0	0	5	2
Lmo3	1	1	0	1	0	24	6	0	0	4	2	480	74	55	8	565	90
Rergl	1	0	0	2	1	0	0	0	0	0	1	0	0	0	0	2	2
Plcz1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slco1a1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slco1a5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Recql	29	1	0	2	0	9	0	1	0	33	1	47	5	13	2	106	8
Gys2	1	0	0	0	0	10	3	0	0	0	0	1	1	0	0	11	4
Kcnj8	2	0	0	23	6	1	0	8	0	2	1	3	0	2	0	39	7
Abcc9	1	0	0	9	1	0	0	0	0	2	0	1	0	2	0	14	1
St8sia1	600	1	0	0	0	0	1	0	0	2	1	10	3	1	1	14	6
5730419I09Rik	198	1	2	0	0	6	5	1	0	10	3	47	11	14	5	79	26
Sox5	5240	0	0	0	0	1	1	0	0	2	3	12	7	15	13	30	24
Bcat1	1222	0	1	1	1	55	7	0	0	0	120	62	6	36	4	154	139
Kras	123	0	0	1	0	0	0	0	0	3	0	10	0	2	0	16	0
Ifltd1	180219	0	0	2	0	0	0	0	0	1	0	1	0	0	0	4	0
Bhlhe41	67	1	0	0	0	0	0	1	1	3	2	1	0	1	0	7	3
Itpr2	104	1	1	1	2	0	0	0	0	11	1	1	0	1	0	15	4
4933424B01Rik	1	1	0	0	0	6	0	0	0	10	2	7	5	2	4	26	11
Tm7sf3	30	2	0	1	0	2	0	1	0	80	9	27	3	3	0	116	12
1700034J05Rik	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000153786	4	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1
Pthlh	55	0	0	3	0	11	3	1	0	2	0	0	0	1	1	18	4
Ergic2	315	29	0	53	2	232	0	15	0	466	0	673	0	306	0	1774	2
Tmtc1	9	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0
Ipo8	37	0	0	0	0	0	0	0	0	4	0	5	2	1	0	10	2
Fam60a	1364	0	0	2	0	0	0	0	0	2	0	0	0	0	0	4	0
Dennd5b	81	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0
Amn1	8	15	0	18	1	145	2	1	0	467	1	428	1	158	1	1232	6
Gngt1	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gng11	209	51	1	602	8	32	1	33	0	1654	162	112	12	116	3	2600	187
Col1a2	431	2	0	2	0	0	0	0	0	1	0	0	0	0	0	5	0
Casd1	765	2	3	3	0	38	2	1	0	22	0	256	1	63	0	385	6
Peg10	9296	0	0	0	0	1	0	0	0	8	0	0	0	0	0	9	0
Ppp1r9a	280	2	0	1	0	4	0	0	0	10	0	29	2	17	0	63	2
Asb4	74	0	0	2	1	0	0	0	0	1	0	1	0	0	1	4	2
Dync1i1	7	4	1	12	5	145	39	3	0	44	15	587	208	141	42	936	310
Dlx6	568	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	1
Tac1	7291	0	0	0	0	75	0	0	0	59	0	6	0	13	0	153	0
C1galt1	444	0	0	0	0	0	0	0	0	1	0	2	0	1	0	4	0
Mios	22	1	0	0	0	1	2	0	0	6	1	1	3	1	1	10	7
Glcci1	250071	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1
Nxph1	345	0	0	0	0	9	8	0	0	2	0	1	2	0	0	12	10
Phf14	18222	6	4	5	2	8	8	5	2	91	18	24	28	8	10	147	72
Tmem106b	9	10	2	4	2	18	1	0	0	104	17	76	1	14	1	226	24
Foxp2	94	0	0	0	0	0	0	0	0	1	0	0	1	2	0	3	1
Mdfic	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
Cav2	96	43	0	179	0	33	1	6	0	86	0	47	0	43	0	437	1
Cav1	4	2	5	66	44	1	0	5	2	19	13	10	5	6	5	109	74
Met	319	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	1
Capza2	1	106	22	127	32	371	189	137	6	733	263	2369	1076	842	263	4685	1851
St7	54989	2	0	0	0	29	0	0	0	9	2	124	2	25	0	189	4
Cftr	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Naa38	1	47	1	65	2	169	10	14	1	585	16	2788	389	351	14	4019	433
Ankrd7	50	0	0	0	0	0	0	0	0	0	0	3	2	0	0	3	2
Kcnd2	115	0	0	0	0	1	1	0	0	0	0	10	10	1	1	12	12
Ing3	301	2	1	1	4	13	10	0	4	36	23	49	35	23	11	124	88
A430107O13Rik	2	4	0	12	2	1	0	3	0	22	1	1	3	5	2	48	8
Ptprz1	6	46	14	2	0	11	5	0	0	13	6	29	11	3	0	104	36
Asb15	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
Lmod2	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hyal6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spam1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hyal5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arf5	1	0	0	1	0	2	0	0	0	5	0	16	0	2	0	26	0
Fscn3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snd1	12	3	0	2	0	6	4	2	0	10	14	49	37	9	4	81	59
Hilpda	1	10	0	51	3	9	5	12	2	53	29	63	38	16	13	214	90
Fam71f2	1535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Calu	20	17	14	52	11	43	11	6	6	192	71	142	41	29	8	481	162
Ccdc136	883	0	0	0	0	2	1	0	0	1	0	2	0	1	0	6	1
Flnc	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v1f	4	153	48	171	41	1254	330	131	29	1418	502	3414	1252	1575	502	8116	2704
Gm9047	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Irf5	2549	0	0	0	0	0	0	1	0	2	0	2	0	0	0	5	0
Tspan33	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0
Smo	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ahcyl2	102012	0	0	1	0	0	0	1	0	1	1	2	3	0	0	5	4
1700023L04Rik	5	2	1	0	0	1	0	0	0	0	0	0	0	0	0	3	1
uc009beq.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nrf1	9	3	2	3	3	2	2	2	0	31	14	20	4	6	1	67	26
uc009bfg.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700025E21Rik	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpa2	3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpa5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpa1	1058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mest	2652	3	0	4	0	24	0	0	0	17	0	48	0	35	1	131	1
uc009bfw.1	1	1	1	1	1	15	8	0	0	7	5	18	18	20	27	62	60
1700012A03Rik	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000145644	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akr1b8	1	1	0	1	0	0	0	0	1	1	0	1	0	2	0	6	1
Akr1b7	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cald1	110882	41	15	367	57	4	15	12	4	182	74	56	37	47	12	709	214
Agbl3	31	6	1	1	0	35	0	1	0	66	2	92	23	27	13	228	39
Stra8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nup205	180	0	0	1	0	0	0	0	0	7	0	4	1	1	0	13	1
1810058I24Rik	3	30	14	30	13	45	6	15	5	454	146	168	30	88	17	830	231
Chrm2	112	0	0	0	0	6	7	0	0	2	0	0	1	8	2	16	10
Akr1d1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim24	29591	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0
Tmem213	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ubn2	46	0	0	0	0	0	0	0	0	2	1	4	0	0	0	6	1
Luc7l2	246	1	0	0	0	1	0	0	0	6	4	9	8	6	0	23	12
Clec2l	1	1	0	1	1	14	3	0	0	1	1	36	6	13	2	66	13
Tbxas1	1	0	0	1	0	0	0	29	8	12	2	1	0	4	0	47	10
Rab19	16	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
Adck2	3	0	0	0	0	4	1	0	0	3	0	13	4	4	0	24	5
Ndufb2	1	84	45	75	38	565	327	21	10	590	240	1573	920	595	320	3503	1900
Mgam	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc009bni.2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810009J06Rik	221	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
uc012eki.1	448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000103263	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc009bnq.1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc009bnr.2	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
uc009bns.1	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc009bnu.2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc009bnw.1	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc012ekj.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc009boa.2	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc012ekn.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc009boc.2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc012ekp.1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc009bod.1	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc009boe.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc009bog.1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000103274	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	2	2
uc009boj.1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5409	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000103277	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
uc009bpa.1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000103283	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc009bpe.1	332	0	0	0	0	0	0	0	0	9	0	0	0	0	0	9	0
uc009bpl.1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc009bpp.1	138	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0
uc009bps.1	117	0	0	0	0	0	0	0	1	23	8	1	0	134	40	158	49
uc009bpx.1	18	0	0	0	0	0	0	1	0	1	0	0	0	5	0	7	0
ENSMUST00000169595	1	0	0	0	0	0	0	0	0	0	2	0	0	23	10	23	12
Ephb6	78	0	0	0	0	4	0	0	0	2	1	20	7	2	3	28	11
1700034O15Rik	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sval2	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gstk1	1	43	8	16	2	5	0	10	1	187	34	29	3	9	1	299	49
Casp2	5	1	0	0	0	2	0	0	0	10	0	2	0	3	1	18	1
Clcn1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zyx	159	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Arhgef5	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	3	1
Cntnap2	2184288	5	0	0	4	231	8	0	0	10	3	43	59	8	3	297	77
Cul1	344	11	1	11	0	37	7	7	0	177	18	109	61	23	39	375	126
ENSMUST00000083011	7	260	2	96	0	213	8	48	1	662	2	257	11	183	3	1719	27
Zfp398	20	0	0	0	1	1	0	0	0	4	1	3	5	0	0	8	7
Zfp282	47	0	0	0	0	0	0	0	0	1	0	2	2	0	0	3	2
Zfp956	3	1	0	0	0	12	0	0	0	14	2	30	1	9	0	66	3
Krba1	41	0	1	0	0	0	0	0	0	7	1	1	1	0	0	8	3
Atp6v0e2	5	35	1	15	2	416	19	3	0	449	21	1154	35	538	17	2610	95
Lrrc61	81	3	0	1	2	8	0	0	0	18	3	9	1	2	0	41	6
Gm5111	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Repin1	248	0	0	0	0	1	0	0	0	4	0	2	1	0	2	7	3
Gimap8	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0
Gimap9	1	2	2	10	9	0	0	1	4	5	3	4	2	3	0	25	20
Gimap4	10	1	0	36	1	0	0	2	0	6	1	8	1	2	1	55	4
Gimap7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gimap1	20422	1	0	29	0	1	0	3	0	14	0	3	0	1	0	52	0
Gimap5	23	1	0	23	5	0	0	3	0	10	2	1	1	1	0	39	8
Tmem176a	1	123	1	26	1	66	0	60	0	95	0	23	0	11	0	404	2
Abp1	9865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gpnmb	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
Stk31	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
Mpp6	538	0	0	0	0	1	1	0	0	2	0	24	4	6	0	33	5
Nfe2l3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
Cbx3	254	0	0	0	0	1	0	0	0	1	0	4	0	0	1	6	1
Gm7469	151	119	0	126	0	487	0	17	0	802	0	1805	0	558	0	3914	0
Snx10	1	5	3	5	2	179	135	0	0	17	10	664	310	95	64	965	524
ENSMUST00000132559	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc009byc.1	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hoxa11as	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tax1bp1	608	45	0	71	0	245	1	13	0	587	2	901	4	283	0	2145	7
9430076C15Rik	1	0	0	0	0	0	0	0	0	24	9	0	0	0	0	24	9
Creb5	13	2	0	4	1	2	1	3	0	137	4	6	0	3	0	157	6
uc009bzn.1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chn2	1	5	2	2	0	2	0	1	0	669	357	36	19	20	12	735	390
Prr15	106	0	0	0	0	2	0	0	0	0	0	1	1	0	0	3	1
Wipf3	10	0	0	0	0	0	0	0	0	0	0	4	1	0	1	4	2
Plekha8	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
Znrf2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
Gars	4	3	0	2	0	43	5	1	0	39	2	180	7	32	1	300	15
Fam188b	1	3	0	1	0	3	0	0	0	7	0	19	3	6	1	39	4
Aqp1	291	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Ghrhr	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adcyap1r1	200	2	0	0	0	1	2	0	0	3	1	3	0	0	1	9	4
Avl9	3	2	0	0	2	2	0	0	0	2	1	3	0	1	2	10	5
Fkbp9	1	1	0	3	1	2	0	0	0	17	3	3	0	0	0	26	4
Herc6	5	1	1	5	1	4	0	0	0	5	6	3	4	16	5	34	17
Lancl2	533	1	0	1	0	17	6	0	0	6	4	21	32	14	11	60	53
Abcg2	43917	15	1	223	5	9	3	14	2	160	2	74	7	66	3	561	23
Herc3	347	0	0	1	0	7	1	0	0	6	0	16	5	22	1	52	7
Fam190a	86	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
Grid2	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smarcad1	141	0	0	1	1	6	2	0	0	17	2	36	3	14	1	74	9
Tnip3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A930038C07Rik	134	0	0	15	0	57	1	1	0	9	1	12	0	1	0	95	2
4930544G11Rik	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mad2l1	2	4	0	6	1	4	2	3	1	14	6	8	14	15	5	54	29
Gng12	1	65	10	50	7	21	2	14	4	1659	200	120	19	51	8	1980	250
uc012enb.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc009cfu.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000103396	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000103403	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc009cfx.1	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000103405	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eif2ak3	1	1	0	0	0	0	0	0	0	2	0	1	0	0	0	4	0
Krcc1	62	14	0	25	0	21	0	6	0	189	0	29	0	13	0	297	0
Cd8b1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd8a	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnf103	152	0	0	1	0	0	0	0	0	2	0	3	0	1	0	7	0
Chmp3	1	46	5	110	22	202	56	33	10	497	97	972	311	383	142	2243	643
Reep1	7	2	1	1	2	18	12	0	0	0	6	63	52	23	9	107	82
Immt	12	45	1	35	1	184	10	12	0	625	2	643	47	208	21	1752	82
Polr1a	3154	3	0	1	0	3	0	1	0	16	0	19	0	8	0	51	0
St3gal5	68	0	0	0	0	3	4	0	0	1	0	19	14	17	4	40	22
Sftpb	1353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0610030E20Rik	1	2	0	0	0	0	0	2	0	19	0	6	0	2	0	31	0
Ggcx	1	2	2	1	1	6	3	0	2	7	4	20	18	5	3	41	33
Capg	1	0	0	10	5	0	0	0	1	1	1	3	0	0	0	14	7
uc009cjb.1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suclg1	41	138	0	87	0	595	1	26	0	767	0	1856	0	652	0	4121	1
Lrrtm1	1	0	0	0	0	5	0	0	0	0	0	76	11	6	1	87	12
Reg3b	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Reg3a	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lrrtm4	8	0	0	0	0	5	4	0	0	1	1	3	2	7	7	16	14
Fam176a	87	29	1	12	0	1	0	2	1	21	0	18	0	4	3	87	5
Loxl3	14267	4	0	2	0	0	0	2	0	0	0	2	0	0	0	10	0
Pcgf1	213	0	0	1	0	0	2	0	0	1	0	8	0	1	0	11	2
Rtkn	6509	0	0	0	0	6	0	0	0	3	5	24	1	9	0	42	6
1700003E16Rik	4	2	1	0	0	2	0	0	0	0	0	3	6	2	1	9	8
Dctn1	6448	0	0	1	0	7	4	0	0	17	1	36	23	6	2	67	30
Slc4a5	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0
Mob1a	3	0	0	0	1	0	0	0	0	2	3	3	0	3	0	8	4
Bola3	3790	31	0	24	0	63	0	6	0	119	0	147	2	53	0	443	2
Atp6v1b1	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	1
Ankrd53	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nagk	1	10	11	9	11	83	69	16	16	87	47	360	177	112	61	677	392
Dysf	243	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
ENSMUST00000119728	172	0	0	0	0	0	0	0	0	1	0	1	1	0	0	2	1
Emx1	18	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3
Smyd5	1	0	1	0	1	2	1	1	0	3	0	19	1	7	4	32	8
Cct7	11	35	5	69	13	411	65	23	5	524	127	1214	228	437	72	2713	515
Alms1	43	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0
Tprkb	13	21	0	31	0	88	0	8	0	343	0	284	2	59	1	834	3
Add2	11	0	0	0	1	8	4	0	0	3	2	67	21	17	11	95	39
Tgfa	18	0	0	1	0	0	0	0	0	23	3	0	0	1	0	25	3
Fam136a	11	8	0	22	0	99	0	7	0	83	0	349	2	128	0	696	2
Tia1	18	8	8	14	2	55	6	1	2	161	33	345	16	78	2	662	69
C87436	257	3	0	4	2	7	1	1	0	23	25	33	8	22	3	93	39
uc009csd.1	341	0	0	0	0	0	0	0	0	3	2	8	4	0	1	11	7
Aak1	149	0	0	0	0	0	0	0	0	1	1	5	1	2	2	8	4
Gp9	1	0	0	0	0	0	0	2	0	1	0	1	1	0	0	4	1
Gata2	4603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mgll	7	120	10	30	15	96	53	6	1	139	35	73	33	75	25	539	172
Tpra1	99	3	0	7	2	16	9	0	1	18	17	41	22	14	10	99	61
4933427D06Rik	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Txnrd3	54	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1
BC048671	768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klf15	27	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
LOC100047937	64355	41	1	1	1	1	0	0	0	8	1	15	0	8	14	74	17
Slc41a3	14206	1	0	1	0	9	0	0	0	1	0	2	0	3	0	17	0
Hdac11	420	0	0	0	0	18	0	1	0	34	2	32	0	8	1	93	3
Fbln2	1	1	0	5	0	0	1	0	0	3	0	2	1	0	0	11	2
Slc6a6	41	9	3	39	7	34	7	11	2	208	23	94	9	34	2	429	53
4930590J08Rik	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0
Fgd5	40	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0
Nr2c2	942	2	0	1	0	1	1	0	0	4	1	5	1	3	0	16	3
uc009czd.1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000133858	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0
9530026P05Rik	1	1	1	5	2	1	0	1	0	5	1	5	2	0	0	18	6
Slc25a26	1	1	0	4	2	11	5	1	0	31	6	65	11	18	6	131	30
Fam19a1	25	0	1	0	0	8	1	0	0	9	5	530	132	94	23	641	162
Arl6ip5	48	19	0	15	1	90	0	4	1	105	1	303	1	108	1	644	5
Mitf	122752	0	0	1	0	0	0	0	0	4	0	0	0	2	0	7	0
Gpr27	35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
Gxylt2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chl1	89	1	2	0	1	26	29	0	0	3	4	126	83	6	8	162	127
Cntn6	46	0	0	0	0	5	4	0	0	4	1	1	0	8	5	18	10
Cntn4	26	0	0	2	5	19	13	0	0	10	8	66	41	48	27	145	94
Lrrn1	12	0	0	0	0	1	0	0	0	13	0	4	0	2	0	20	0
Itpr1	92	0	0	2	0	2	0	0	0	1	2	21	17	3	0	29	19
Bhlhe40	86	9	1	16	1	5	0	3	0	19	2	73	9	22	2	147	15
Arl8b	1	9	3	12	7	97	16	7	0	170	55	494	69	91	10	880	160
Edem1	401	1	0	0	0	0	0	0	0	1	1	0	0	1	0	3	1
Grm7	338	0	0	0	0	3	0	0	0	4	0	14	1	3	0	24	1
Cav3	8	0	0	0	0	2	2	0	0	0	0	1	0	2	0	5	2
ENSMUST00000146834	325	0	0	0	1	0	0	0	0	0	1	2	1	2	0	4	3
Thumpd3	1	20	0	10	0	76	0	6	0	213	0	313	1	81	0	719	1
Setd5	4	2	0	1	1	7	0	1	0	8	0	22	1	2	0	43	2
Mtmr14	1	0	0	0	0	1	0	0	0	4	1	3	1	0	0	8	2
Cpne9	6	1	0	1	0	0	0	0	0	0	0	1	0	3	5	6	5
Brpf1	5	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0
Ogg1	2	0	0	1	0	2	0	0	0	6	3	3	1	2	1	14	5
Ttll3	46	0	0	0	0	4	0	0	0	2	0	20	5	4	0	30	5
Jagn1	1	30	3	30	3	146	15	5	0	363	42	556	54	179	19	1309	136
Il17rc	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Creld1	9	3	0	2	0	6	2	0	0	9	4	27	10	14	3	61	19
Vhl	85	2	1	0	1	0	2	0	0	5	8	27	7	1	0	35	19
Tatdn2	84	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Syn2	4	0	0	1	0	9	1	0	0	2	0	51	1	6	0	69	2
Pparg	6	0	0	0	0	0	0	1	0	1	0	0	0	5	0	7	0
Mkrn2	7	3	1	0	0	13	7	2	2	37	36	46	21	16	6	117	73
Ift122	1	2	0	3	0	5	0	0	0	30	1	66	7	14	1	120	9
Rho	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D6Wsu116e	1	6	5	9	0	31	0	9	0	204	9	169	12	29	3	457	29
Anubl1	1	2	0	0	0	2	0	0	0	2	1	9	5	1	1	16	7
March8	213	0	0	0	0	0	0	0	0	7	1	0	2	0	0	7	3
8430408G22Rik	42	1	0	56	1	1	0	6	0	4	1	7	0	4	0	79	2
Zfp637	3	18	0	28	0	106	10	11	1	325	24	308	20	147	18	943	73
Zfp239	1093	7	0	4	0	38	0	1	0	43	1	253	0	117	0	463	1
Hnrnpf	10476	32	21	40	63	64	10	18	17	356	209	253	37	99	17	862	374
Rasgef1a	54856	0	0	0	0	1	2	0	1	1	1	6	0	0	1	8	5
Dcp1b	40053	0	0	0	0	0	0	1	0	7	1	5	0	1	0	14	1
Cacna2d4	43	0	0	0	0	0	0	0	0	6	4	0	0	1	0	7	4
Fbxl14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rad52	3	5	0	13	0	37	7	6	0	58	2	115	8	52	3	286	20
Ninj2	7	0	1	0	0	5	0	0	1	171	113	9	8	3	5	188	128
Kdm5a	226	17	1	23	5	31	15	5	0	123	45	163	37	49	10	411	113
Il17ra	63	0	0	1	0	0	0	1	0	2	0	3	0	2	0	9	0
Cecr2	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc25a18	28	29	22	3	0	2	0	1	0	6	13	20	5	5	0	66	40
Bcl2l13	7	0	1	0	0	4	1	0	0	8	1	9	0	8	0	29	3
Tuba8	1	0	0	0	0	8	3	0	0	2	0	2	1	13	1	25	5
